time,seconds_elapsed,z,y,x
1773343138415221800,9.6682216796875,-0.9599999785423279,0.3889999985694885,-2.075000047683716
1773343138424974000,9.67797412109375,-0.6029999852180481,0.29600000381469727,-1.5490000247955322
1773343138434727200,9.68772705078125,-0.1599999964237213,0.07500000298023224,-1.3009999990463257
1773343138444480300,9.697480224609375,0.3529999852180481,-0.15299999713897705,-0.9629999995231628
1773343138454233300,9.7072333984375,0.7300000190734863,-0.29100000858306885,-0.8029999732971191
1773343138463986000,9.71698583984375,1.0269999504089355,-0.6240000128746033,-0.5849999785423279
1773343138473739000,9.726739013671875,1.1799999475479126,-0.8610000014305115,-0.2540000081062317
1773343138483491800,9.736491943359376,1.3020000457763672,-0.8999999761581421,-0.10100000351667404
1773343138493245700,9.74624560546875,1.315999984741211,-0.9480000138282776,0.08100000023841858
1773343138502999300,9.755999267578124,1.1890000104904175,-0.9100000262260437,0.21400000154972076
1773343138512672500,9.765672607421875,1.0880000591278076,-0.8859999775886536,0.4740000069141388
1773343138531759400,9.78475927734375,0.29499998688697815,-0.8330000042915344,0.8270000219345093
1773343138541526500,9.794526611328125,-0.25600001215934753,-0.8939999938011169,0.8769999742507935
1773343138551281200,9.80428125,-0.6230000257492065,-0.953000009059906,0.7730000019073486
1773343138561036000,9.8140361328125,-0.9850000143051147,-1.0750000476837158,0.6859999895095825
1773343138570796800,9.823796875,-1.2890000343322754,-0.8220000267028809,0.5519999861717224
1773343138580532500,9.833532470703124,-1.4279999732971191,-0.7319999933242798,0.5440000295639038
1773343138590300000,9.8432998046875,-1.4529999494552612,-0.675000011920929,0.7250000238418579
1773343138600053500,9.853053466796876,-0.9549999833106995,-0.5669999718666077,0.925000011920929
1773343138609807600,9.8628076171875,-0.5059999823570251,-0.4909999966621399,1.11899995803833
1773343138619562500,9.8725625,0.28600001335144043,-0.32499998807907104,1.2569999694824219
1773343138629316600,9.882316650390624,0.9449999928474426,-0.22100000083446503,1.312000036239624
1773343138639072000,9.892072021484376,1.402999997138977,-0.19300000369548798,1.312999963760376
1773343138648825600,9.90182568359375,1.4859999418258667,-0.3499999940395355,1.3990000486373901
1773343138658578400,9.911578369140624,1.36899995803833,-0.3190000057220459,1.3339999914169312
1773343138668330200,9.921330322265625,1.3200000524520874,-0.23800000548362732,1.2610000371932983
1773343138678082800,9.931082763671874,1.1169999837875366,-0.23899999260902405,1.4500000476837158
1773343138687835100,9.940835205078125,0.6510000228881836,-0.10400000214576721,1.6759999990463257
1773343138697587500,9.95058740234375,0.37599998712539673,-0.028999999165534973,1.8289999961853027
1773343138707339500,9.960339599609375,0.22300000488758087,-0.057999998331069946,2.115999937057495
1773343138717090600,9.970090576171875,0.15299999713897705,0.05400000140070915,2.555000066757202
1773343138726842000,9.979842041015624,0.382999986410141,0.27799999713897705,2.921999931335449
1773343138736594200,9.98959423828125,0.9670000076293945,0.6320000290870667,2.8580000400543213
1773343138746348000,9.99934814453125,1.3839999437332153,0.8100000023841858,2.7799999713897705
1773343138756100000,10.00910009765625,1.9049999713897705,0.8500000238418579,2.2790000438690186
1773343138765851400,10.018851318359374,2.2269999980926514,0.8880000114440918,2.010999917984009
1773343138775602400,10.0286025390625,2.4860000610351562,0.6800000071525574,1.8370000123977661
1773343138785355300,10.038355224609376,2.2139999866485596,0.6759999990463257,1.8849999904632568
1773343138795108600,10.048108642578125,2.005000114440918,0.4180000126361847,2.181999921798706
1773343138804859600,10.057859619140626,1.7599999904632568,0.3230000138282776,2.2179999351501465
1773343138814613000,10.067613037109375,1.1729999780654907,0.32100000977516174,2.250999927520752
1773343138824366800,10.077366943359374,0.7419999837875366,0.40700000524520874,2.118000030517578
1773343138834120000,10.087119873046875,0.27900001406669617,0.5400000214576721,1.8589999675750732
1773343138843873500,10.09687353515625,-0.04500000178813934,0.5740000009536743,1.565999984741211
1773343138853626000,10.106626220703125,-0.3319999873638153,0.8100000023841858,1.3170000314712524
1773343138863379500,10.11637939453125,-0.49000000953674316,0.8299999833106995,1.149999976158142
1773343138873133300,10.12613330078125,-0.6010000109672546,1.0160000324249268,1.0240000486373901
1773343138882886400,10.135886474609375,-0.9020000100135803,0.8809999823570251,0.8600000143051147
1773343138901905700,10.15490576171875,-1.3830000162124634,0.6930000185966492,0.1289999932050705
1773343138911658200,10.164658203125,-1.6540000438690186,0.5070000290870667,-0.1379999965429306
1773343138921410000,10.17441015625,-2.1659998893737793,0.3919999897480011,-0.3540000021457672
1773343138931136500,10.184136474609375,-2.4210000038146973,0.6169999837875366,-0.5490000247955322
1773343138940901600,10.193901611328124,-2.38100004196167,0.8140000104904175,-0.8809999823570251
1773343138950666000,10.203666015625,-2.234999895095825,0.9570000171661377,-1.1759999990463257
1773343138960427000,10.213427001953125,-1.9429999589920044,1.1510000228881836,-1.187999963760376
1773343138970172000,10.223171875,-1.437999963760376,1.2130000591278076,-0.8769999742507935
1773343138979722200,10.23272216796875,-1.1119999885559082,1.034000039100647,-0.546999990940094
1773343138998940700,10.251940673828125,-0.7149999737739563,0.8040000200271606,-0.3019999861717224
1773343139008694000,10.261694091796874,-0.6019999980926514,0.6919999718666077,-0.4429999887943268
1773343139018445600,10.271445556640625,-0.7149999737739563,0.4620000123977661,-0.5120000243186951
1773343139028198700,10.28119873046875,-0.7689999938011169,0.375,-0.6790000200271606
1773343139037950000,10.290949951171875,-0.8299999833106995,0.1080000028014183,-0.8109999895095825
